label	volume	bbox_volume	sphericity	surface_area	convex_volume	num_pixels	area	area_bbox	area_convex	equivalent_diameter_area	euler_number	extent	feret_diameter_max	area_filled	axis_major_length	axis_minor_length	solidity
63	576.0	2016	0.6545718918813673	511.4561767578125	823.0	576	576.0	2016.0	823.0	10.323048165937195	1	0.2857142857142857	20.223748416156685	576.0	19.910695128021775	6.9502946454975305	0.6998784933171325
64	10889.0	34827	0.691048778304909	3437.95947265625	15862.0	10889	10889.0	34827.0	15862.0	27.499816242929377	1	0.31265971803485804	48.342527861087284	10889.0	41.976530377628194	17.785831981972905	0.6864834194931282
65	6129.0	10890	0.9912375806850475	1633.927490234375	7385.0	6129	6129.0	10890.0	7385.0	22.70546147030236	1	0.5628099173553719	38.379682124790975	6129.0	36.52583344660783	11.224041882662908	0.8299255247122546
66	1437.0	6624	0.5847647971306595	1053.11083984375	2112.0	1437	1437.0	6624.0	2112.0	14.000795598794364	1	0.21693840579710144	29.631064780058107	1437.0	25.75888022989735	10.777953999111485	0.6803977272727273
67	2053.0	6630	0.6895452027351259	1132.87158203125	2883.0	2053	2053.0	6630.0	2883.0	15.768732129684677	1	0.3096530920060332	26.551836094703507	2053.0	24.55101678867436	13.28844382882996	0.7121054457162678
68	3209.0	11664	0.653519288129386	1609.924560546875	4649.0	3209	3209.0	11664.0	4649.0	18.300250375885724	1	0.27512002743484226	31.448370387032774	3209.0	29.072000997137987	14.937723790962453	0.6902559690255969
69	30646.0	91875	0.7307110339128332	6481.18359375	44595.0	30646	30646.0	91875.0	44595.0	38.82621528568355	1	0.3335619047619048	78.56844150166147	30646.0	68.25054048613761	27.11303007040445	0.687207085996188
70	13347.0	43056	0.8076398482812887	3369.1640625	19102.0	13347	13347.0	43056.0	19102.0	29.430321927865183	0	0.3099916387959866	47.634021455258214	13347.0	37.87305648788051	25.74682955816386	0.6987226468432625
71	7246.0	32508	0.6373030877125745	2841.43017578125	12320.0	7246	7246.0	32508.0	12320.0	24.00858524550346	1	0.2228989787129322	45.32107677449864	7246.0	40.53733212180644	15.683801011584999	0.5881493506493507
72	726.0	2106	0.7517334851627504	519.6504516601562	983.0	726	726.0	2106.0	983.0	11.15097048056836	1	0.34472934472934474	19.1049731745428	726.0	16.251164950913076	8.229775033193954	0.7385554425228891
73	50433.0	139019	0.666229245515329	9908.40234375	75105.0	50433	50433.0	139019.0	75105.0	45.83937914511091	-2	0.36277774980398364	65.46754921333164	50433.0	54.954290925324514	42.27631977387267	0.6714999001398043
74	719.0	2400	0.569481690543287	681.538330078125	1077.0	719	719.0	2400.0	1077.0	11.115015927255188	1	0.2995833333333333	26.1725046566048	719.0	24.456882737050773	4.715729144494244	0.6675951717734447
75	4332.0	9207	0.8649939127536652	1485.6962890625	5326.0	4332	4332.0	9207.0	5326.0	20.225376206471278	1	0.4705115672857608	35.4964786985977	4332.0	30.305579124871873	12.68032521861138	0.8133683815245963
76	241.0	840	0.7554475109626917	247.9083709716797	330.0	241	241.0	840.0	330.0	7.7209867427694086	1	0.2869047619047619	13.601470508735444	241.0	11.614019020528552	6.419450857091307	0.7303030303030303
77	142.0	300	0.8487130083378362	155.08941650390625	181.0	142	142.0	300.0	181.0	6.472865367940743	1	0.47333333333333333	10.63014581273465	142.0	10.672858692176998	3.312689407850296	0.7845303867403315
78	4565.0	15984	0.6800389921733985	1956.93994140625	6634.0	4565	4565.0	15984.0	6634.0	20.581675178578195	0	0.2855980980980981	40.01249804748511	4565.0	34.428446328850534	13.922509339477621	0.6881217968043413
79	1079.0	4620	0.646701879947599	786.673095703125	1616.0	1079	1079.0	4620.0	1616.0	12.725482970960712	1	0.23354978354978356	24.166091947189145	1079.0	20.175258889340427	8.490138481421575	0.6676980198019802
80	104.0	440	0.5462761977957143	195.77658081054688	156.0	104	104.0	440.0	156.0	5.834606511185437	1	0.23636363636363636	11.224972160321824	104.0	8.373948841301516	4.0172799415288	0.6666666666666666
81	124.0	396	0.6519309064593934	184.45779418945312	160.0	124	124.0	396.0	160.0	6.1869179183107725	1	0.31313131313131315	11.224972160321824	124.0	9.88172000024856	3.8630800918418413	0.775
82	1542.0	7038	0.7041795312252601	916.6220703125	2455.0	1542	1542.0	7038.0	2455.0	14.333819033373437	1	0.21909633418584826	23.366642891095847	1542.0	19.973508607338896	14.990550729808517	0.6281059063136456
83	3561.0	9600	0.8009753716537306	1407.92529296875	4834.0	3561	3561.0	9600.0	4834.0	18.946301776163242	1	0.3709375	32.4037034920393	3561.0	32.00794695678333	11.71084544436936	0.7366570128258171
84	14524.0	54243	0.6700562869098369	4296.32373046875	23942.0	14524	14524.0	54243.0	23942.0	30.27116992594112	1	0.2677580517301772	50.49752469181039	14524.0	40.84326594194882	24.268736583338125	0.6066326956812297
85	746499.0	2805712	0.6419335135597984	61993.60546875	1146657.0	746499	746499.0	2805712.0	1146657.0	112.5494911887187	-2	0.2660640151234339	202.5117280554388	746499.0	168.89691246324247	75.87183403438898	0.6510220580347915
86	8022.0	30888	0.6231595120679658	3109.85400390625	14276.0	8022	8022.0	30888.0	14276.0	24.836745001769934	1	0.2597125097125097	45.17742799230607	8022.0	36.453522459118616	17.904677742202797	0.5619221070327823
87	361.0	816	0.8718781116179148	281.2115478515625	465.0	361	361.0	816.0	465.0	8.834246772957831	1	0.4424019607843137	17.832554500127006	361.0	18.66187037980426	4.2749640167223015	0.7763440860215054
88	3091.0	7315	0.7313750104197486	1403.0614013671875	4276.0	3091	3091.0	7315.0	4276.0	18.073133680151443	1	0.42255639097744363	35.86084215408221	3091.0	38.13227828275842	10.24777059182623	0.7228718428437793
89	10624.0	29835	0.7030129926807366	3324.396484375	16089.0	10624	10624.0	29835.0	16089.0	27.27489871845284	1	0.3560918384447796	51.51698748956503	10624.0	49.90321559891882	15.284988249017667	0.6603269314438436
90	3376.0	11970	0.6509523265341497	1671.872802734375	5651.0	3376	3376.0	11970.0	5651.0	18.61235262100214	1	0.2820384294068505	30.903074280724887	3376.0	25.014152993888057	15.972647154512096	0.597416386480269
91	112.0	231	1.0653840930259333	105.46862030029297	148.0	112	112.0	231.0	148.0	5.980531746873981	1	0.48484848484848486	11.445523142259598	112.0	12.0439357310508	2.9628069744459076	0.7567567567567568
92	346.0	780	0.7913073842816539	301.200927734375	438.0	346	346.0	780.0	438.0	8.710153836923123	1	0.44358974358974357	15.84297951775486	346.0	14.652487451958134	4.151894620233519	0.7899543378995434
93	3050.0	8294	0.7622909847489642	1334.2275390625	4061.0	3050	3050.0	8294.0	4061.0	17.992868488857717	1	0.3677357125632988	29.8496231131986	3050.0	26.066643171518766	11.940141382289617	0.7510465402610195
94	2909.0	9177	0.6837910255242754	1441.196533203125	4040.0	2909	2909.0	9177.0	4040.0	17.711215458284375	1	0.3169881224801133	27.313000567495326	2909.0	22.28055419765718	14.4880352334822	0.720049504950495
95	9324.0	24940	0.67324824425994	3182.074951171875	13709.0	9324	9324.0	24940.0	13709.0	26.113668150417062	0	0.37385725741780274	43.61192497471305	9324.0	37.40704679885187	19.29422832472362	0.6801371361879057
96	1310.0	5324	0.6672745321269702	867.6817016601562	1849.0	1310	1310.0	5324.0	1849.0	13.57555388086448	1	0.24605559729526671	26.645825188948457	1310.0	25.340196721832132	8.681568726449614	0.7084910762574365
97	952.0	2574	0.7902837971928649	592.1871948242188	1219.0	952	952.0	2574.0	1219.0	12.205233958403428	1	0.36985236985236986	26.095976701399778	952.0	22.150895572517644	9.551308443074186	0.7809680065627563
98	2462.0	9856	0.6271050661979275	1406.0556640625	4126.0	2462	2462.0	9856.0	4126.0	16.75314993995881	1	0.24979707792207792	30.14962686336267	2462.0	26.420529208048762	13.419616988853727	0.596703829374697
99	3719.0	11616	0.7090502988140557	1637.1602783203125	5425.0	3719	3719.0	11616.0	5425.0	19.222469715174558	1	0.32016184573002754	37.8021163428716	3719.0	32.10348202802997	14.367545027334046	0.6855299539170507
100	21307.0	73776	0.6480839678705665	5735.0126953125	34374.0	21307	21307.0	73776.0	34374.0	34.39599637624482	-1	0.28880665799175886	65.49045732013177	21307.0	50.40238244783909	23.018608155092835	0.619858032233665
101	4667.0	12852	0.7358460104707676	1835.36474609375	6519.0	4667	4667.0	12852.0	6519.0	20.73383920586664	1	0.36313414254590726	34.583232931581165	4667.0	29.69783272392383	15.12130193199625	0.7159073477527228
102	688.0	2128	0.6865006906079786	548.9954833984375	953.0	688	688.0	2128.0	953.0	10.952920581133386	1	0.3233082706766917	22.045407685048602	688.0	21.81601173972969	7.92573106817655	0.7219307450157397
103	2012.0	4752	0.7720859696169008	998.2449340820312	2638.0	2012	2012.0	4752.0	2638.0	15.663054221790622	1	0.4234006734006734	23.958297101421877	2012.0	23.299928526038226	12.801962554661609	0.7626990144048522
104	883.0	2106	1.0515170251083439	423.29351806640625	1072.0	883	883.0	2106.0	1072.0	11.902934043379863	1	0.41927825261158597	18.547236990991408	883.0	16.001615369086394	8.470489167324962	0.8236940298507462
105	1202.0	3888	0.7341125020826177	744.716796875	1714.0	1202	1202.0	3888.0	1714.0	13.19173591068464	1	0.30915637860082307	20.322401432901575	1202.0	17.32377084337548	11.553630645203107	0.7012835472578763
106	1143.0	5796	0.6118196431464075	864.0884399414062	1927.0	1143	1143.0	5796.0	1927.0	12.972266715010498	1	0.1972049689440994	23.388031127053	1143.0	20.040385147009918	10.490334572020336	0.593149974052932
107	285.0	780	0.8065250431764877	259.67462158203125	366.0	285	285.0	780.0	366.0	8.164860065020097	1	0.36538461538461536	14.352700094407323	285.0	12.482090418458444	6.343996342429726	0.7786885245901639
108	12277.0	38088	0.7140845025145086	3604.09326171875	17914.0	12277	12277.0	38088.0	17914.0	28.621861631029162	-3	0.322332493173703	56.43580423808985	12277.0	51.67406849850948	21.5999794896881	0.6853299095679357
109	283.0	1024	0.6073305532956228	343.22845458984375	441.0	283	283.0	1024.0	441.0	8.14571612592436	1	0.2763671875	16.792855623746664	283.0	14.455618500462682	4.27685372845507	0.6417233560090703
110	684.0	1520	0.9501391602826511	395.12481689453125	814.0	684	684.0	1520.0	814.0	10.931652720668996	1	0.45	19.82422760159901	684.0	18.453918160897405	8.26536294118293	0.8402948402948403
111	5778.0	17472	0.6663573384930149	2336.838134765625	8481.0	5778	5778.0	17472.0	8481.0	22.26347599868891	1	0.33070054945054944	43.93176527297759	5778.0	46.868154295120895	11.903179735281194	0.6812875840113194
112	2977.0	8505	0.7308954321990534	1369.245849609375	3860.0	2977	2977.0	8505.0	3860.0	17.84815809235706	1	0.3500293944738389	38.79432948254165	2977.0	40.331515612344184	9.77194511749685	0.7712435233160622
113	369.0	1260	0.6662910179856324	373.397216796875	481.0	369	369.0	1260.0	481.0	8.89902816477149	1	0.29285714285714287	16.522711641858304	369.0	16.28092122787312	5.8370547334087135	0.7671517671517671
114	1331.0	4368	0.7013513883267081	834.322265625	1842.0	1331	1331.0	4368.0	1842.0	13.647710799786799	1	0.30471611721611724	29.546573405388315	1331.0	26.48990728716897	7.7043267367724635	0.7225841476655809
115	2231.0	6480	0.6841748286775561	1206.841064453125	3204.0	2231	2231.0	6480.0	3204.0	16.211890037149185	1	0.3442901234567901	32.218007387174026	2231.0	27.899915073288234	9.911966865497256	0.6963171036204744
116	972.0	1664	1.0571459411283277	448.8763122558594	1141.0	972	972.0	1664.0	1141.0	12.29011313859532	1	0.5841346153846154	18.027756377319946	972.0	17.275794637517023	8.714779279638165	0.8518843120070114
117	6224.0	18096	0.69386703027047	2358.23779296875	9362.0	6224	6224.0	18096.0	9362.0	22.82217268863705	1	0.34394341290893016	40.91454509095757	6224.0	37.77038101583965	15.337034539164193	0.6648152104251228
118	7412.0	28080	0.6792302982285978	2706.599609375	10904.0	7412	7412.0	28080.0	10904.0	24.190541837217864	1	0.263960113960114	56.471231613982	7412.0	44.15982714404594	15.855019836791929	0.6797505502567865
119	2534.0	9936	0.6312098638072475	1424.015625	3920.0	2534	2534.0	9936.0	3920.0	16.914895902939165	1	0.25503220611916266	29.949958263743873	2534.0	26.439377296350855	14.890377040086346	0.6464285714285715
120	1178.0	3400	0.789408607922311	683.3016357421875	1557.0	1178	1178.0	3400.0	1557.0	13.103346416114979	1	0.34647058823529414	20.83266665599966	1178.0	19.746851053303775	9.864281492267164	0.7565831727681439
121	565.0	1900	0.6359771803252696	519.6866455078125	810.0	565	565.0	1900.0	810.0	10.256911504863726	1	0.29736842105263156	20.71231517720798	565.0	18.607495692532986	4.898113025315437	0.6975308641975309
122	2887.0	8316	0.7338192467951471	1336.163330078125	4136.0	2887	2887.0	8316.0	4136.0	17.66645401068504	1	0.34716209716209717	33.03028912982749	2887.0	29.554476758782272	10.337946999680472	0.6980174081237911
123	915.0	3696	0.5936573915175817	767.7661743164062	1453.0	915	915.0	3696.0	1453.0	12.04501903293653	1	0.24756493506493507	23.194827009486403	915.0	18.89489557636065	9.335280267766784	0.6297315898141775
124	1734.0	4301	0.7380841403748433	945.6802368164062	2317.0	1734	1734.0	4301.0	2317.0	14.905623833654365	1	0.4031620553359684	24.289915602982237	1734.0	24.68379234351995	10.456900930746581	0.7483815278377212
125	198.0	676	0.6175768256883486	266.01324462890625	282.0	198	198.0	676.0	282.0	7.231396743301494	1	0.29289940828402367	13.490737563232042	198.0	13.23038938741495	3.996409663095632	0.7021276595744681
126	1053.0	3192	0.7107176413941917	704.2701416015625	1535.0	1053	1053.0	3192.0	1535.0	12.622438100505004	1	0.3298872180451128	23.043437243605826	1053.0	22.019018314808374	7.9434970427018055	0.6859934853420195
127	4636.0	23478	0.6375850942938306	2108.830078125	8797.0	4636	4636.0	23478.0	8797.0	20.687829819486524	1	0.19746145327540676	46.36809247747852	4636.0	41.426141389511955	9.940722135158039	0.5269978401727862
128	1052.0	4200	0.6198704795544431	806.9754638671875	1649.0	1052	1052.0	4200.0	1649.0	12.618441128071687	1	0.25047619047619046	26.870057685088806	1052.0	25.743950979554192	7.149598695057835	0.6379624014554275
129	578.0	1920	0.6355984389125803	527.9423828125	873.0	578	578.0	1920.0	873.0	10.334982336293784	1	0.30104166666666665	17.029386365926403	578.0	15.38734152401749	9.734535313212485	0.6620847651775487
130	8789.0	28050	0.7337719908844411	2806.8291015625	12130.0	8789	8789.0	28050.0	12130.0	25.604341680012986	1	0.31333333333333335	52.507142371300304	8789.0	44.07429120834187	15.51608582705988	0.7245671887881286
131	1013.0	3388	0.655251319502132	744.416259765625	1448.0	1013	1013.0	3388.0	1448.0	12.460542219286058	1	0.2989964580873672	23.600847442411894	1013.0	21.136684507361934	6.630282102048786	0.699585635359116
132	399.0	1274	0.672222372846075	389.8998718261719	531.0	399	399.0	1274.0	531.0	9.133938668379978	1	0.3131868131868132	15.524174696260024	399.0	13.48991686707216	5.576349937955493	0.751412429378531
