label	volume	bbox_volume	sphericity	surface_area	convex_volume	num_pixels	area	area_bbox	area_convex	equivalent_diameter_area	euler_number	extent	feret_diameter_max	area_filled	axis_major_length	axis_minor_length	solidity
1	6335.0	12792	0.795344969145246	2081.7392578125	8491.0	6335	6335.0	12792.0	8491.0	22.95704571090354	1	0.4952313946216385	51.43928459844674	6335.0	48.41531612342501	8.199315370548447	0.7460840890354493
2	34700.0	149380	0.5719897259809705	8994.607421875	70125.0	34700	34700.0	149380.0	70125.0	40.46786422041152	1	0.23229347971616013	105.66456359631643	34700.0	105.17942427172751	17.585205547942614	0.4948306595365419
3	121339.0	218994	0.8051794161857523	14720.5849609375	149170.0	121339	121339.0	218994.0	149170.0	61.42341092128098	1	0.5540745408550006	146.48549416239138	121339.0	133.9524190066275	21.02152310712944	0.8134276329020581
4	67926.0	127980	1.0562963618044356	7621.767578125	80320.0	67926	67926.0	127980.0	80320.0	50.62275843208187	1	0.5307548054383497	91.8313671900838	67926.0	83.33373283612819	24.756642613956338	0.8456922310756972
5	2806.0	13680	0.517866409518684	1857.76806640625	5264.0	2806	2806.0	13680.0	5264.0	17.499662843888366	1	0.20511695906432748	41.641325627314025	2806.0	39.73376650397855	13.593672818992284	0.5330547112462006
6	4070.0	7106	0.9256353624228189	1331.804443359375	4770.0	4070	4070.0	7106.0	4770.0	19.809123622898444	1	0.5727554179566563	37.603191353926334	4070.0	37.76704248281472	11.15097276667877	0.8532494758909853
7	15267.0	38916	0.8254300259690418	3605.562255859375	21546.0	15267	15267.0	38916.0	21546.0	30.778800766881385	1	0.3923065063213074	55.839054433254866	15267.0	54.72107142765754	19.357247601584643	0.7085769980506823
8	6735.0	19320	0.7337216659530628	2350.59521484375	8733.0	6735	6735.0	19320.0	8733.0	23.430397646900218	1	0.34860248447204967	38.02630668366309	6735.0	32.254846081077694	19.295731629998368	0.7712126417038818
9	16982.0	66493	0.7932861383330788	4027.6044921875	23917.0	16982	16982.0	66493.0	23917.0	31.890652464084607	1	0.255395304768923	64.32728814430156	16982.0	59.55485080247115	20.819749140336263	0.7100388844754777
10	389.0	1274	0.705274287235932	365.39208984375	601.0	389	389.0	1274.0	601.0	9.056985233535592	1	0.3053375196232339	15.556349186104045	389.0	14.051132124720391	6.495139859252226	0.6472545757071547
11	132.0	352	0.7374746615078498	170.0015869140625	182.0	132	132.0	352.0	182.0	6.317206927705878	1	0.375	11.445523142259598	132.0	10.751619784303013	3.9985779324371276	0.7252747252747253
12	194757.0	556308	0.8507280548208862	19099.50390625	247306.0	194757	194757.0	556308.0	247306.0	71.91698708242181	-1	0.35008844021657065	110.20435563080073	194757.0	103.49259469349474	52.68382727581095	0.7875142535967586
13	5926.0	18096	0.6978455251187132	2269.33837890625	8499.0	5926	5926.0	18096.0	8499.0	22.451964228546437	1	0.3274756852343059	37.20215047547655	5926.0	28.821503200206454	22.29306209014417	0.6972585010001177
14	30375.0	144432	0.7025180644060487	6701.4814453125	54378.0	30375	30375.0	144432.0	54378.0	38.71143062226447	0	0.21030658025922233	65.58200972827838	30375.0	55.990182604942426	34.41701309497632	0.5585898709036743
15	2924.0	7182	0.9031619739292184	1094.888916015625	3834.0	2924	2924.0	7182.0	3834.0	17.741605386547374	1	0.4071289334447229	38.961519477556315	2924.0	39.37101283617722	10.003026175490314	0.7626499739175796
16	292359.0	868428	0.744243167612199	28622.896484375	400394.0	292359	292359.0	868428.0	400394.0	82.3453883000823	1	0.33665312495681854	157.11779020849295	292359.0	143.8510077114433	39.76406549710101	0.7301782743997163
17	1698.0	7084	0.6746072765459802	1020.29296875	3245.0	1698	1698.0	7084.0	3245.0	14.801748515781991	1	0.23969508752117447	28.861739379323623	1698.0	27.354187605139767	10.549208233549617	0.5232665639445301
18	177.0	448	0.6863670743386706	222.1143035888672	230.0	177	177.0	448.0	230.0	6.966129569086082	1	0.3950892857142857	10.04987562112089	177.0	8.882990856411856	6.2631063321711	0.7695652173913043
19	1214217.0	3007000	0.7883294446106006	69819.046875	1603859.0	1214217	1214217.0	3007000.0	1603859.0	132.36278474194438	-5	0.403796807449285	226.95594286116415	1214217.0	184.89610739665738	101.47408472265236	0.7570596916561867
20	41156.0	157356	0.7108170252340233	8109.89208984375	63448.0	41156	41156.0	157356.0	63448.0	42.83625666349286	1	0.26154706525331095	96.15092303249095	41156.0	83.30451948802651	23.906528279089255	0.6486571680746438
21	27461.0	116081	0.6943816007011955	6339.13720703125	40129.0	27461	27461.0	116081.0	40129.0	37.431673319282474	1	0.2365675691973708	103.19399207318224	27461.0	100.53129329816966	19.98216329422846	0.6843180742106706
22	76060.0	206640	0.8273446114177236	10493.0537109375	105016.0	76060	76060.0	206640.0	105016.0	52.5677311341905	1	0.3680797522260937	97.59610647971567	76060.0	83.96776616199456	28.537156532214304	0.7242705873390721
23	2072.0	5460	0.69179529306262	1136.14306640625	3001.0	2072	2072.0	5460.0	3001.0	15.817228050169206	1	0.37948717948717947	28.861739379323623	2072.0	29.498726547929255	8.837030291406524	0.6904365211596135
24	13705.0	54054	0.6609603261828894	4190.1357421875	24330.0	13705	13705.0	54054.0	24330.0	29.691135424597476	1	0.2535427535427535	79.27168473042566	13705.0	61.78505730393279	18.858612601448083	0.5632963419646527
25	20019.0	81180	0.6653059066400467	5359.08935546875	30766.0	20019	20019.0	81180.0	30766.0	33.68846728243104	1	0.24660014781966003	61.47357155721473	20019.0	56.368280249839195	22.5282872552212	0.6506858220113112
26	53742.0	173712	0.7720064551044539	8920.83984375	72802.0	53742	53742.0	173712.0	72802.0	46.820753728373134	1	0.30937413650179607	86.27282306729043	53742.0	69.39274524856484	41.62567873163527	0.7381940056591851
27	2001.0	10830	0.5814230007446245	1320.7581787109375	3668.0	2001	2001.0	10830.0	3668.0	15.634457710643868	1	0.18476454293628808	40.17461885320133	2001.0	39.49690080059886	9.72515730108614	0.5455288985823337
28	318.0	816	0.7869487989866851	286.3006896972656	413.0	318	318.0	816.0	413.0	8.468558642058058	1	0.3897058823529412	17.72004514666935	318.0	15.187513570086766	4.142374695480867	0.7699757869249395
29	5157.0	18278	0.6697543303811124	2155.26171875	8443.0	5157	5157.0	18278.0	8443.0	21.435461409630193	1	0.28214246635299267	44.48595283907045	5157.0	43.310258335138194	10.655023888226484	0.6108018476844723
30	472.0	1760	0.6187638982016549	473.7913818359375	744.0	472	472.0	1760.0	744.0	9.660088950626326	1	0.2681818181818182	18.57417562100671	472.0	18.12065768432429	6.272705748291404	0.6344086021505376
31	2177.0	4620	0.7968829953765807	1019.3621826171875	2793.0	2177	2177.0	4620.0	2793.0	16.080020654026836	1	0.4712121212121212	24.124676163629637	2177.0	21.520615715974188	10.752284123551307	0.7794486215538847
32	8110.0	19656	0.8376545174742155	2330.4140625	10389.0	8110	8110.0	19656.0	10389.0	24.92723323833768	1	0.4125966625966626	46.88283267892417	8110.0	43.003063158157104	11.204344976953303	0.7806333622100299
33	14845.0	64638	0.6630091521615161	4405.73193359375	25277.0	14845	14845.0	64638.0	25277.0	30.492558092036155	-2	0.22966366533617996	60.40695324215582	14845.0	49.122396421731665	21.808800829608746	0.587292795822289
34	1400.0	3400	0.9241069208203438	654.908447265625	1664.0	1400	1400.0	3400.0	1664.0	13.879584687678497	1	0.4117647058823529	24.413111231467404	1400.0	22.673603596028016	9.362856527871221	0.8413461538461539
35	3891.0	20736	0.5645410141920824	2119.1552734375	5978.0	3891	3891.0	20736.0	5978.0	19.514355068954966	1	0.18764467592592593	38.34057902536163	3891.0	37.55770241489836	11.698449175503521	0.6508865841418534
