label	volume	bbox_volume	sphericity	surface_area	convex_volume	num_pixels	area	area_bbox	area_convex	equivalent_diameter_area	euler_number	extent	feret_diameter_max	area_filled	axis_major_length	axis_minor_length	solidity
121	766.0	3240	0.5995555771451482	675.264404296875	1263.0	766	766.0	3240.0	1263.0	11.352113269103235	1	0.23641975308641974	22.825424421026653	766.0	20.310568662130844	7.933254162479981	0.6064924782264449
122	60.0	225	0.5497394037117193	134.82220458984375	96.0	60	60.0	225.0	96.0	4.857180126010561	1	0.26666666666666666	9.539392014169456	60.0	8.255610472196874	4.412846375047431	0.625
123	4023.0	16512	0.6775674303319306	1805.36474609375	6123.0	4023	4023.0	16512.0	6123.0	19.73257687485978	1	0.24364098837209303	44.77722635447622	4023.0	47.24712553567914	13.132280434236556	0.65703086722195
124	1585.0	4959	0.7415048187815295	886.59033203125	2069.0	1585	1585.0	4959.0	2069.0	14.4658363635046	1	0.3196208913087316	29.546573405388315	1585.0	25.31962518904234	8.752918695082194	0.7660705654905752
125	20259.0	87308	0.6260810848100222	5740.2685546875	34245.0	20259	20259.0	87308.0	34245.0	33.82255881890597	-1	0.23204059192742932	77.1621668954417	20259.0	62.717895855246645	20.994565339882108	0.5915900131406044
126	1783.0	6864	0.6987691311194602	1017.61767578125	2569.0	1783	1783.0	6864.0	2569.0	15.04472453356564	1	0.25976107226107226	25.019992006393608	1783.0	22.1895607912028	11.56670590196542	0.6940443752432853
127	1931.0	6720	0.6309467618212181	1188.53759765625	2898.0	1931	1931.0	6720.0	2898.0	15.449978657260655	1	0.28735119047619045	28.792360097775937	1931.0	26.38807124051738	12.710140231303177	0.6663216011042098
128	886.0	3910	0.6533988797798915	682.749755859375	1293.0	886	886.0	3910.0	1293.0	11.916398912375508	1	0.22659846547314577	23.853720883753127	886.0	23.29827410875641	8.085277567450078	0.6852281515854601
129	372.0	1050	0.8006578699687394	312.4154052734375	476.0	372	372.0	1050.0	476.0	8.923079709210917	1	0.35428571428571426	16.15549442140351	372.0	14.47516803165213	5.012808111454942	0.7815126050420168
130	4050.0	14580	0.6833052276107026	1798.205810546875	5654.0	4050	4050.0	14580.0	5654.0	19.7766229515266	1	0.2777777777777778	30.805843601498726	4050.0	27.79067175746594	17.25670866982903	0.7163070392642377
131	5849.0	12950	0.8948408792935753	1754.3896484375	7386.0	5849	5849.0	12950.0	7386.0	22.35429612488837	1	0.45166023166023167	40.8166632639171	5849.0	40.76418332714124	12.094882564081951	0.7919036014080694
132	194.0	480	0.853868207101872	189.79922485351562	243.0	194	194.0	480.0	243.0	7.182368817212171	1	0.4041666666666667	12.806248474865697	194.0	11.616397386092569	4.274851037282891	0.7983539094650206
